城市,区县,2020占比_无约束,2020占比_约束,2020_CCG,2020_CEADs,2020_均值,2020_差值,2020_SMAPE,2020_差异水平
新疆博尔塔拉,温泉县,0.09466883676438453,0.09718304545503711,154.7154083644191,111.25600926996653,132.9857088171928,43.459399094452564,0.326797514417083,14.202423602127125
新疆巴音郭楞,库尔勒市,0.21267366294269613,0.21257089497892667,470.8445323783226,1102.5518989752677,786.6982156767951,631.7073665969451,0.8029856354173733,507.25194116468356
新疆巴音郭楞,轮台县,0.3747272903710899,0.37454621500864294,829.6198662441441,1840.8978668932937,1335.258866568719,1011.2780006491496,0.7573647522355578,765.9063124029134
新疆巴音郭楞,尉犁县,0.06313892327346259,0.0631084133434147,139.78513555566357,299.2161787925942,219.5006571741289,159.4310432369306,0.7263351522016386,115.80037105516202
新疆巴音郭楞,若羌县,0.03112159140538584,0.031106552859786245,68.90101458442653,157.82367141878996,113.36234300160825,88.92265683436342,0.7844108941282371,69.7519007557014
新疆巴音郭楞,且末县,0.1552792710800347,0.15520423717934526,343.7773853522497,770.3127725094046,557.0450789308271,426.53538715715484,0.7657107176601075,326.60271740753683
新疆巴音郭楞,焉耆回族自治县,0.057342530103249634,0.05731482110075934,126.95232873818193,291.4047883689281,209.17855855355504,164.45245963074618,0.7861822013112408,129.289596723548
新疆巴音郭楞,和静县,0.044730935654780514,0.044709320814883845,99.03114560496772,230.28190554770285,164.6565255763353,131.25075994273513,0.7971184833599981,104.62240670540021
新疆巴音郭楞,和硕县,0.03834468163491401,0.0383261527545699,84.89242835137233,194.77141643357788,139.83192239247512,109.87898808220555,0.7857933024320529,86.34217291300848
新疆巴音郭楞,博湖县,0.023124566190403564,0.0231133919596711,51.196163190671484,115.61759048725456,83.40687683896303,64.42142729658308,0.7723754891453865,49.757531419642305
新疆阿克苏,阿克苏市,0.12029140648469241,0.11790663559267951,404.06604017611266,615.1980017604709,509.6320209682918,211.13196158435824,0.4142831550953397,87.46841518663598
新疆阿克苏,温宿县,0.04381316234311141,0.042944568672987654,147.1710368423287,236.13347107501556,191.65225395867213,88.96243423268686,0.46418673610731814,41.29518198263286
新疆阿克苏,库车县,0.43895865639887166,0.43025632381196044,1474.4884217035885,2396.5443824618565,1935.5164020827224,922.0559607582679,0.47638757272533827,439.256001062561
新疆阿克苏,沙雅县,0.22655935393024113,0.22206782649403278,761.0264413950504,1092.1377109371294,926.5820761660899,331.11126954207907,0.35734693996252886,118.32159895797004
新疆阿克苏,新和县,0.05287747034383459,0.051829177237915185,177.61859039433534,286.0422253187125,231.83040785652392,108.42363492437715,0.46768513210518436,50.708122022931605
新疆阿克苏,拜城县,0.07606153389704069,0.07455361793412776,255.49524866025584,412.47420337776686,333.98472601901136,156.97895471751102,0.47001836457807156,73.78299156949967
新疆阿克苏,乌什县,0.011673343895367212,0.011441920458334986,39.211461410713994,78.43622235759328,58.82384188415364,39.224760946879286,0.6668173939425387,26.155752872617114
新疆阿克苏,阿瓦提县,0.03768369856512038,0.036936621196356524,126.58180083991381,273.19141886568514,199.88660985279947,146.60961802577134,0.7334639280426919,107.5328663260209
新疆阿克苏,柯坪县,0.01230730018927003,0.012063308601605196,41.34095857770101,58.88163875332823,50.111298665514624,17.540680175627223,0.35003443619988023,6.139842095838091
新疆克孜勒苏柯尔克孜,阿图什市,0.42227373287653575,0.4317468473836728,323.3783886903709,151.44546946261093,237.41192907649094,171.93291922775998,0.7241966311320671,124.51324088544558
新疆克孜勒苏柯尔克孜,阿克陶县,0.17299260011622683,0.17687344465425908,132.47821004604006,53.84636204200742,93.16228604402374,78.63184800403263,0.8440308985856705,66.36770932829552
新疆克孜勒苏柯尔克孜,阿合奇县,0.14743814081680004,0.15074570716993932,112.90853467028455,43.133183599511874,78.02085913489822,69.77535107077267,0.8943166205095352,62.4012561644798
新疆克孜勒苏柯尔克孜,乌恰县,0.23535416271658027,0.2406340007921288,180.23486659330447,86.33237277314373,133.28361968322412,93.90249382016074,0.7045313898537517,66.15725448185118
新疆喀什,喀什市,0.13053520976301422,0.13053217574725906,260.8032871430236,405.5695453268943,333.186416234959,144.76625818387066,0.43449027670378754,62.89953157568192
新疆喀什,疏附县,0.06440206515590186,0.06440056826567045,128.67233539480955,205.49059793924144,167.0814666670255,76.81826254443189,0.459765311358692,35.31837239677447
新疆喀什,疏勒县,0.061342418423042895,0.06134099264784942,122.55930331040314,183.52807813248856,153.04369072144584,60.96877482208542,0.39837496426464536,24.28843349100749
新疆喀什,英吉沙县,0.030918945619326208,0.03091822697361895,61.77461749329066,103.54509151401442,82.65985450365254,41.77047402072375,0.5053296339745919,21.10785834783753
新疆喀什,泽普县,0.11054398135183,0.11054141199003352,220.86174115608696,381.3757764976923,301.11875882688963,160.51403534160534,0.533058903294309,85.5634356425401
新疆喀什,莎车县,0.14845216192368685,0.14844871146615143,296.6005255093706,477.00936948404,386.80494749670527,180.40884397466942,0.46640779840647234,84.14409173128233
新疆喀什,叶城县,0.16317308499350278,0.1631692923791454,326.0122461735325,544.795201427846,435.40372380068925,218.7829552543135,0.5024829676341118,109.93470862394854
新疆喀什,麦盖提县,0.08460955546425579,0.08460758889351382,169.0459626092406,273.2382282547298,221.14209543198518,104.19226564548919,0.4711552788805636,49.09073597739822
